"t" "y" "id"
0.367111187661067 -1.19973969105729 1
0.623320942977443 -1.64355866221056 1
0.873213147744536 -1.53434710603347 1
0.939031939022243 0.686437330455918 1
0.0196798439137638 0.849605008942434 2
0.407994428882375 0.693204581351116 2
0.473848818801343 8.67461395849508 2
0.659171410370618 -0.883975863184983 2
0.78871276602149 16.8577906320965 2
0.88812505081296 -0.590870222270366 2
0.995728877140209 -0.73599597261418 2
0.149365101708099 5.46493599462644 3
0.535275813890621 8.54217963031431 3
0.749426524387673 2.30721329149354 3
0.9204650237225 0.562760301121454 3
0.185192312346771 10.2830235764057 4
0.828412869479507 7.76149639475533 4
0.132120923604816 2.52706629223012 5
0.164391128346324 6.06548780144386 5
0.193522676359862 7.86289892412812 5
0.315876659704372 0.144571927196745 5
0.543787866365165 4.49030113450967 5
0.767272053286433 5.04461077265015 5
0.805067475186661 19.7541518422133 5
0.918048102874309 -0.00441140159115135 5
0.920257829129696 -0.1601205953481 5
0.405762935755774 2.31699747687637 6
0.414235974662006 0.412332378562203 6
0.232009889790788 8.31129053598206 7
0.431027580052614 2.45841152699793 7
0.783618930494413 16.5702065192182 7
0.874219565885141 0.644631669856577 7
0.890611419687048 1.5502953836181 7
0.158844342688099 5.42322869454799 8
0.259304161183536 5.31066856609558 8
0.454721557442099 4.69095878350525 8
0.48483206750825 11.8704385210618 8
0.691419430077076 -1.28652021252605 8
0.799965925747529 20.4847593007685 8
0.165590185439214 5.95619179251531 9
0.194655241444707 8.831969949621 9
0.432082899147645 1.26459555013313 9
0.634655702393502 -0.587346848010686 9
0.707482671132311 -0.545807017797659 9
0.784671005094424 13.2305923336934 9
0.811612689867616 15.0445556404119 9
0.116777990944684 3.2859194013794 10
0.271504272706807 2.21854464859287 10
0.325033612316474 0.159236564170139 10
0.369772844482213 -2.92012101326244 10
0.512094147969037 10.9825255794997 10
0.580414406489581 0.289742459319361 10
0.715598893351853 0.385703130062023 10
0.827602471690625 7.69709805468156 10
0.851721277460456 0.714897515228407 10
0.978905097348616 -1.45119920195608 10
0.0943793782498688 2.31385165584677 11
0.286411226028576 -0.00440004204839139 11
0.29197736736387 4.75616789290235 11
0.496663618599996 15.9745239950433 11
0.709117875201628 2.92716402903426 11
0.302812653593719 -0.194787613555183 12
0.324190217535943 2.89676039751316 12
0.0355435614474118 -0.191599486662901 13
0.214360696729273 7.97429561250861 13
0.252737891627476 5.06527430359981 13
0.262549325823784 2.44621100238071 13
0.508270664373413 11.1539829765955 13
0.551219534361735 1.71454385328589 13
0.708139376249164 -0.417880041063489 13
0.237108585191891 3.86406996340201 14
0.370044762967154 -1.40940757266062 14
0.446044546784833 1.86801368474864 14
0.547127342550084 4.5624498098401 14
0.686086513800547 -0.0899564223805887 14
0.769396332092583 5.93904888603756 14
0.794209133833647 16.8767514586329 14
0.0121760535985231 -0.419500723590455 15
0.69291842286475 -2.23142375857405 15
0.928382456069812 1.347479709139 15
0.939113150350749 -0.0692778293358893 15
0.111493893433362 1.03479944342038 16
0.24630202841945 5.59510660787826 16
0.383487934013829 -0.244874613736579 16
0.397981746355072 -1.10095792917439 16
0.478843213059008 10.1792510324624 16
0.486143108224496 11.3021613144324 16
0.49919428373687 11.9681737542092 16
0.790976295946166 16.4183974014308 16
0.841171126114205 0.0115537563742119 16
0.953744367929175 -1.90961912653877 16
0.0932913941796869 1.00063319684746 17
0.374145239824429 0.955689060396835 17
0.477129666134715 9.31528834011391 17
0.00584219698794186 0.584845248162577 18
0.073804143583402 0.0961156936266346 18
0.370427760062739 -0.0637797492923616 18
0.524415886728093 11.0199263450228 18
0.54381687194109 4.28007320037891 18
0.571851530345157 0.741472481332348 18
0.699587402865291 -0.574370963017676 18
0.730403094319627 0.590159849195478 18
0.95848366478458 0.555319738192535 18
0.513069971697405 10.7446083227257 19
0.613266664557159 -0.588866353558383 19
0.0517662204802036 -0.469132718897716 20
0.140040163882077 2.16007874988321 20
0.269798629684374 2.98461030836159 20
0.910876489942893 1.69216094157297 20
