"t" "y" "id"
0.0202020202020202 2.72834704613061 1
0.141414141414141 4.88132252147953 1
0.242424242424242 7.69427597394262 1
0.292929292929293 4.34330023550004 1
0.323232323232323 3.35239082351032 1
0.404040404040404 2.47963193537798 1
0.424242424242424 2.18118683934352 1
0.444444444444444 3.56752950673743 1
0.494949494949495 14.9900187609461 1
0.616161616161616 1.33601140070361 1
0.636363636363636 1.46728905690247 1
0.707070707070707 1.21296973023864 1
0.939393939393939 1.31980956498635 1
0.96969696969697 1.66140309549659 1
0.141414141414141 3.96096488316858 2
0.282828282828283 3.64046713761874 2
0.373737373737374 2.00047464286365 2
0.404040404040404 2.30044272487012 2
0.505050505050505 15.2826439278632 2
0.535353535353535 8.54009865149901 2
0.595959595959596 2.87876192957253 2
0.636363636363636 1.44709758155713 2
0.767676767676768 5.37147836765336 2
0.919191919191919 1.45622454919081 2
0.0707070707070707 -1.01529112916891 3
0.171717171717172 7.05072690469685 3
0.181818181818182 7.21224545211076 3
0.282828282828283 1.73238628332309 3
0.303030303030303 0.708177729656826 3
0.434343434343434 2.49129088411501 3
0.474747474747475 10.6875000715086 3
0.797979797979798 20.0557612217578 3
0.0404040404040404 0.0851674778587796 4
0.212121212121212 8.01292966128098 4
0.353535353535354 -1.16338732907929 4
0.555555555555556 1.22156319925994 4
0.585858585858586 1.37307400790169 4
0.636363636363636 1.2952612215872 4
0.939393939393939 -1.43805547707095 4
0.97979797979798 -0.998612726789929 4
0.0303030303030303 1.69216496903742 5
0.0808080808080808 1.65088233874652 5
0.131313131313131 3.879601212212 5
0.252525252525253 6.27208522535994 5
0.272727272727273 3.07343868304893 5
0.292929292929293 4.67874107389359 5
0.414141414141414 1.75932407609178 5
0.656565656565657 0.158303595721117 5
0.717171717171717 1.30938335648748 5
0.919191919191919 0.229139877638715 5
0.96969696969697 0.758550493460997 5
0.0404040404040404 -0.0261797444715969 6
0.0606060606060606 -0.184745888950516 6
0.111111111111111 0.978614395161028 6
0.202020202020202 7.08585986295675 6
